tempo,posicao,velocidade,aceleracao
0.0437,9999.9906,-0.4287,-9.8100
0.0438,9999.9906,-0.4297,-9.8100
0.0439,9999.9905,-0.4307,-9.8100
0.0440,9999.9905,-0.4316,-9.8100
0.0441,9999.9904,-0.4326,-9.8100
0.0442,9999.9904,-0.4336,-9.8100
0.0443,9999.9904,-0.4346,-9.8100
0.0444,9999.9903,-0.4356,-9.8100
0.0445,9999.9903,-0.4365,-9.8100
0.0446,9999.9902,-0.4375,-9.8100
0.0447,9999.9902,-0.4385,-9.8100
0.0448,9999.9901,-0.4395,-9.8100
0.0449,9999.9901,-0.4405,-9.8100
0.0450,9999.9900,-0.4414,-9.8100
0.0451,9999.9900,-0.4424,-9.8100
0.0452,9999.9900,-0.4434,-9.8100
0.0453,9999.9899,-0.4444,-9.8100
0.0454,9999.9899,-0.4454,-9.8100
0.0455,9999.9898,-0.4464,-9.8100
0.0456,9999.9898,-0.4473,-9.8100
0.0457,9999.9897,-0.4483,-9.8100
0.0458,9999.9897,-0.4493,-9.8100
0.0459,9999.9896,-0.4503,-9.8100
0.0460,9999.9896,-0.4513,-9.8100
0.0461,9999.9896,-0.4522,-9.8100
0.0462,9999.9895,-0.4532,-9.8100
0.0463,9999.9895,-0.4542,-9.8100
0.0464,9999.9894,-0.4552,-9.8100
0.0465,9999.9894,-0.4562,-9.8100
0.0466,9999.9893,-0.4571,-9.8100
0.0467,9999.9893,-0.4581,-9.8100
0.0468,9999.9892,-0.4591,-9.8100
0.0469,9999.9892,-0.4601,-9.8100
0.0470,9999.9891,-0.4611,-9.8100
0.0471,9999.9891,-0.4621,-9.8100
0.0472,9999.9890,-0.4630,-9.8100
0.0473,9999.9890,-0.4640,-9.8100
0.0474,9999.9890,-0.4650,-9.8100
0.0475,9999.9889,-0.4660,-9.8100
0.0476,9999.9889,-0.4670,-9.8100
0.0477,9999.9888,-0.4679,-9.8100
0.0478,9999.9888,-0.4689,-9.8100
0.0479,9999.9887,-0.4699,-9.8100
0.0480,9999.9887,-0.4709,-9.8100
0.0481,9999.9886,-0.4719,-9.8100
0.0482,9999.9886,-0.4728,-9.8100
0.0483,9999.9885,-0.4738,-9.8100
0.0484,9999.9885,-0.4748,-9.8100
0.0485,9999.9884,-0.4758,-9.8100
0.0486,9999.9884,-0.4768,-9.8100
0.0487,9999.9883,-0.4777,-9.8100
0.0488,9999.9883,-0.4787,-9.8100
0.0489,9999.9882,-0.4797,-9.8100
0.0490,9999.9882,-0.4807,-9.8100
0.0491,9999.9882,-0.4817,-9.8100
0.0492,9999.9881,-0.4827,-9.8100
0.0493,9999.9881,-0.4836,-9.8100
0.0494,9999.9880,-0.4846,-9.8100
0.0495,9999.9880,-0.4856,-9.8100
0.0496,9999.9879,-0.4866,-9.8100
0.0497,9999.9879,-0.4876,-9.8100
0.0498,9999.9878,-0.4885,-9.8100
0.0499,9999.9878,-0.4895,-9.8100
0.0500,9999.9877,-0.4905,-9.8100
0.0501,9999.9877,-0.4915,-9.8100
0.0502,9999.9876,-0.4925,-9.8100
0.0503,9999.9876,-0.4934,-9.8100
0.0504,9999.9875,-0.4944,-9.8100
0.0505,9999.9875,-0.4954,-9.8100
0.0506,9999.9874,-0.4964,-9.8100
0.0507,9999.9874,-0.4974,-9.8100
0.0508,9999.9873,-0.4983,-9.8100
0.0509,9999.9873,-0.4993,-9.8100
0.0510,9999.9872,-0.5003,-9.8100
0.0511,9999.9872,-0.5013,-9.8100
0.0512,9999.9871,-0.5023,-9.8100
0.0513,9999.9871,-0.5033,-9.8100
0.0514,9999.9870,-0.5042,-9.8100
0.0515,9999.9870,-0.5052,-9.8100
0.0516,9999.9869,-0.5062,-9.8100
0.0517,9999.9869,-0.5072,-9.8100
0.0518,9999.9868,-0.5082,-9.8100
0.0519,9999.9868,-0.5091,-9.8100
0.0520,9999.9867,-0.5101,-9.8100
0.0521,9999.9867,-0.5111,-9.8100
0.0522,9999.9866,-0.5121,-9.8100
0.0523,9999.9866,-0.5131,-9.8100
0.0524,9999.9865,-0.5140,-9.8100
0.0525,9999.9865,-0.5150,-9.8100
0.0526,9999.9864,-0.5160,-9.8100
0.0527,9999.9864,-0.5170,-9.8100
0.0528,9999.9863,-0.5180,-9.8100
0.0529,9999.9862,-0.5189,-9.8100
0.0530,9999.9862,-0.5199,-9.8100
0.0531,9999.9861,-0.5209,-9.8100
0.0532,9999.9861,-0.5219,-9.8100
0.0533,9999.9860,-0.5229,-9.8100
0.0534,9999.9860,-0.5239,-9.8100
0.0535,9999.9859,-0.5248,-9.8100
0.0536,9999.9859,-0.5258,-9.8100
0.0537,9999.9858,-0.5268,-9.8100
0.0538,9999.9858,-0.5278,-9.8100
0.0539,9999.9857,-0.5288,-9.8100
0.0540,9999.9857,-0.5297,-9.8100
0.0541,9999.9856,-0.5307,-9.8100
0.0542,9999.9856,-0.5317,-9.8100
0.0543,9999.9855,-0.5327,-9.8100
0.0544,9999.9855,-0.5337,-9.8100
0.0545,9999.9854,-0.5346,-9.8100
0.0546,9999.9854,-0.5356,-9.8100
0.0547,9999.9853,-0.5366,-9.8100
0.0548,9999.9852,-0.5376,-9.8100
0.0549,9999.9852,-0.5386,-9.8100
0.0550,9999.9851,-0.5395,-9.8100
0.0551,9999.9851,-0.5405,-9.8100
0.0552,9999.9850,-0.5415,-9.8100
0.0553,9999.9850,-0.5425,-9.8100
0.0554,9999.9849,-0.5435,-9.8100
0.0555,9999.9849,-0.5445,-9.8100
0.0556,9999.9848,-0.5454,-9.8100
0.0557,9999.9848,-0.5464,-9.8100
