tempo,posicao,velocidade,aceleracao
5.4000,9856.7053,-52.9740,-9.8100
5.4100,9856.1746,-53.0721,-9.8100
5.4200,9855.6429,-53.1702,-9.8100
5.4300,9855.1102,-53.2683,-9.8100
5.4400,9854.5766,-53.3664,-9.8100
5.4500,9854.0419,-53.4645,-9.8100
5.4600,9853.5063,-53.5626,-9.8100
5.4700,9852.9697,-53.6607,-9.8100
5.4800,9852.4321,-53.7588,-9.8100
5.4900,9851.8935,-53.8569,-9.8100
5.5000,9851.3540,-53.9550,-9.8100
5.5100,9850.8134,-54.0531,-9.8100
5.5200,9850.2719,-54.1512,-9.8100
5.5300,9849.7294,-54.2493,-9.8100
5.5400,9849.1860,-54.3474,-9.8100
5.5500,9848.6415,-54.4455,-9.8100
5.5600,9848.0961,-54.5436,-9.8100
5.5700,9847.5497,-54.6417,-9.8100
5.5800,9847.0023,-54.7398,-9.8100
5.5900,9846.4539,-54.8379,-9.8100
5.6000,9845.9045,-54.9360,-9.8100
5.6100,9845.3542,-55.0341,-9.8100
5.6200,9844.8029,-55.1322,-9.8100
5.6300,9844.2506,-55.2303,-9.8100
5.6400,9843.6973,-55.3284,-9.8100
5.6500,9843.1430,-55.4265,-9.8100
5.6600,9842.5878,-55.5246,-9.8100
5.6700,9842.0315,-55.6227,-9.8100
5.6800,9841.4743,-55.7208,-9.8100
5.6900,9840.9161,-55.8189,-9.8100
5.7000,9840.3570,-55.9170,-9.8100
5.7100,9839.7968,-56.0151,-9.8100
5.7200,9839.2357,-56.1132,-9.8100
5.7300,9838.6736,-56.2113,-9.8100
5.7400,9838.1105,-56.3094,-9.8100
5.7500,9837.5464,-56.4075,-9.8100
5.7600,9836.9813,-56.5056,-9.8100
5.7700,9836.4153,-56.6037,-9.8100
5.7800,9835.8483,-56.7018,-9.8100
5.7900,9835.2803,-56.7999,-9.8100
5.8000,9834.7113,-56.8980,-9.8100
5.8100,9834.1413,-56.9961,-9.8100
5.8200,9833.5704,-57.0942,-9.8100
5.8300,9832.9985,-57.1923,-9.8100
5.8400,9832.4256,-57.2904,-9.8100
5.8500,9831.8517,-57.3885,-9.8100
5.8600,9831.2768,-57.4866,-9.8100
5.8700,9830.7010,-57.5847,-9.8100
5.8800,9830.1242,-57.6828,-9.8100
5.8900,9829.5463,-57.7809,-9.8100
5.9000,9828.9676,-57.8790,-9.8100
5.9100,9828.3878,-57.9771,-9.8100
5.9200,9827.8070,-58.0752,-9.8100
5.9300,9827.2253,-58.1733,-9.8100
5.9400,9826.6426,-58.2714,-9.8100
5.9500,9826.0589,-58.3695,-9.8100
5.9600,9825.4742,-58.4676,-9.8100
5.9700,9824.8886,-58.5657,-9.8100
5.9800,9824.3019,-58.6638,-9.8100
5.9900,9823.7143,-58.7619,-9.8100
6.0000,9823.1257,-58.8600,-9.8100
6.0100,9822.5361,-58.9581,-9.8100
6.0200,9821.9456,-59.0562,-9.8100
