tempo,posicao,velocidade,aceleracao
162.2248,755.9887,-58.3758,-0.0000
162.5411,737.5287,-58.3758,-0.0000
162.8573,719.0687,-58.3758,-0.0000
163.1735,700.6086,-58.3758,-0.0000
163.4898,682.1486,-58.3758,-0.0000
163.8060,663.6886,-58.3758,-0.0000
164.1222,645.2285,-58.3758,-0.0000
164.4384,626.7685,-58.3758,-0.0000
164.7547,608.3085,-58.3758,-0.0000
165.0709,589.8484,-58.3758,-0.0000
165.3871,571.3884,-58.3758,-0.0000
165.7033,552.9283,-58.3758,-0.0000
166.0196,534.4683,-58.3758,-0.0000
166.3358,516.0083,-58.3758,-0.0000
166.6520,497.5482,-58.3758,-0.0000
166.9683,479.0882,-58.3758,-0.0000
167.2845,460.6282,-58.3758,-0.0000
167.6007,442.1681,-58.3758,-0.0000
167.9169,423.7081,-58.3758,-0.0000
168.2332,405.2481,-58.3758,-0.0000
168.5494,386.7880,-58.3758,-0.0000
168.8656,368.3280,-58.3758,-0.0000
169.1819,349.8680,-58.3758,-0.0000
169.4981,331.4079,-58.3758,-0.0000
169.8143,312.9479,-58.3758,-0.0000
170.1305,294.4879,-58.3758,-0.0000
170.4468,276.0278,-58.3758,-0.0000
170.7630,257.5678,-58.3758,-0.0000
171.0792,239.1077,-58.3758,-0.0000
171.3954,220.6477,-58.3758,-0.0000
171.7117,202.1877,-58.3758,-0.0000
172.0279,183.7276,-58.3758,-0.0000
172.3441,165.2676,-58.3758,-0.0000
172.6604,146.8076,-58.3758,-0.0000
172.9766,128.3475,-58.3758,-0.0000
173.2928,109.8875,-58.3758,-0.0000
173.6090,91.4275,-58.3758,-0.0000
173.9253,72.9674,-58.3758,-0.0000
174.2415,54.5074,-58.3758,-0.0000
174.5577,36.0474,-58.3758,-0.0000
174.8740,17.5873,-58.3758,-0.0000
175.1902,0.0000,-58.3758,-0.0000
